POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
8063,588 DIVISION ST,Place of Worship,OUR LADY OF FATIMA PARISH,"{""coordinates"": [-76.49659476867667, 44.24550638994661], ""type"": ""Point""}","44.24550638994661,-76.49659476867667"
7768,30 COLBORNE ST,Place of Worship,KINGSTON PRESBYTERY RESOURCE CENTRE-UNITED CHURCH,"{""coordinates"": [-76.48809947174618, 44.23392543596266], ""type"": ""Point""}","44.23392543596266,-76.48809947174618"
7441,126 WELLINGTON ST,Heritage Site,FORMER MASONIC LODGE,"{""coordinates"": [-76.48407487283653, 44.22982156319144], ""type"": ""Point""}","44.22982156319144,-76.48407487283653"
7695,268 OLD QUARRY RD,Playground,O'CONNOR PARK PLAYGROUND,"{""coordinates"": [-76.52441886112105, 44.256614898516105], ""type"": ""Point""}","44.256614898516105,-76.52441886112105"
7696,301 JOHNSON ST,Playground,ECOLE CATHEDRAL PLAYGROUND,"{""coordinates"": [-76.49062380839023, 44.23118286626024], ""type"": ""Point""}","44.23118286626024,-76.49062380839023"
7997,6 KEYES ST,Playground,KEYES PARK PLAYGROUND,"{""coordinates"": [-76.56471548967116, 44.20997898731584], ""type"": ""Point""}","44.20997898731584,-76.56471548967116"
7421,33 BAGOT ST,Playground,CITY PARK PLAYGROUND,"{""coordinates"": [-76.48774737411559, 44.225359021718646], ""type"": ""Point""}","44.225359021718646,-76.48774737411559"
7297,22 GENERAL CRERAR CRES,Tennis Court,ROYAL MILITARY COLLEGE OF CANADA TENNIS COURT,"{""coordinates"": [-76.46718796450516, 44.23578246509863], ""type"": ""Point""}","44.23578246509863,-76.46718796450516"
7299,43 UNIVERSITY AVE,Queen's University,GRANT HALL,"{""coordinates"": [-76.49511394501918, 44.226000135537966], ""type"": ""Point""}","44.226000135537966,-76.49511394501918"
7596,78 FIFTH FIELD COMPANY LN,Queen's University,FLEMING HALL - JEMMETT WING,"{""coordinates"": [-76.49434138659706, 44.226452086030896], ""type"": ""Point""}","44.226452086030896,-76.49434138659706"
7900,162 BARRIE ST,Queen's University,GRADUATE STUDENT CLUB,"{""coordinates"": [-76.49109155727238, 44.22775583816538], ""type"": ""Point""}","44.22775583816538,-76.49109155727238"
7770,540 PALACE RD,Place of Worship,KINGSTON ALLIANCE CHURCH,"{""coordinates"": [-76.51498703086754, 44.23996991966322], ""type"": ""Point""}","44.23996991966322,-76.51498703086754"
7771,2170 UNITY RD,Place of Worship,TRINITY (ELGINBURG) UNITED CHURCH,"{""coordinates"": [-76.54435211371693, 44.31923147059105], ""type"": ""Point""}","44.31923147059105,-76.54435211371693"
7423,1410 SPROULE ST,Playground,HOLSGROVE PUBLIC SCHOOL PLAYGROUND,"{""coordinates"": [-76.62090823816912, 44.26907135186253], ""type"": ""Point""}","44.26907135186253,-76.62090823816912"
8000,98 DALGLEISH AVE,Playground,RIVERWALK PARKETTE PLAYGROUND,"{""coordinates"": [-76.44976741625483, 44.26172671287601], ""type"": ""Point""}","44.26172671287601,-76.44976741625483"
7699,2903 JOYCEVILLE RD,Baseball Field,JOYCEVILLE PUBLIC SCHOOL BASEBALL FIELD,"{""coordinates"": [-76.33490042232488, 44.358436533394986], ""type"": ""Point""}","44.358436533394986,-76.33490042232488"
7597,535 UNION ST,Queen's University,DUNCAN MCARTHUR HALL,"{""coordinates"": [-76.5144686497878, 44.2239955989561], ""type"": ""Point""}","44.2239955989561,-76.5144686497878"
7901,19 UNION ST,Queen's University,WALTER LIGHT HALL,"{""coordinates"": [-76.49166837795059, 44.22799462801722], ""type"": ""Point""}","44.22799462801722,-76.49166837795059"
7302,64 BADER LANE,Queen's University,STIRLING HALL,"{""coordinates"": [-76.49771366620716, 44.224550845043105], ""type"": ""Point""}","44.224550845043105,-76.49771366620716"
7902,56 ARCH ST,Queen's University,CRAINE BUILDING,"{""coordinates"": [-76.4920454820559, 44.2264680279112], ""type"": ""Point""}","44.2264680279112,-76.4920454820559"
7303,36 UNIVERSITY AVE,Queen's University,AGNES ETHERINGTON ART CENTRE (QUEEN'S U),"{""coordinates"": [-76.49626243938621, 44.225255069051755], ""type"": ""Point""}","44.225255069051755,-76.49626243938621"
7903,138 UNION ST,Queen's University,POLICY STUDIES BUILDING,"{""coordinates"": [-76.49744018421208, 44.227372737636934], ""type"": ""Point""}","44.227372737636934,-76.49744018421208"
7181,261 JOHNSON ST,Place of Worship,ST. MARY'S CATHEDRAL,"{""coordinates"": [-76.48984084539637, 44.231160284213814], ""type"": ""Point""}","44.231160284213814,-76.48984084539637"
7919,130 CLERGY ST,Place of Worship,ST. ANDREW'S PRESBYTERIAN CHURCH,"{""coordinates"": [-76.48950095161189, 44.232937556082774], ""type"": ""Point""}","44.232937556082774,-76.48950095161189"
7731,62 FIFTH FIELD COMPANY LN,Radio Station,CFRC RADIO 101.9 FM,"{""coordinates"": [-76.49368179863751, 44.22638682328164], ""type"": ""Point""}","44.22638682328164,-76.49368179863751"
7446,170 QUEEN ST,Radio Station,CKWS FM 104.3 FRESH RADIO,"{""coordinates"": [-76.48616882883476, 44.23283348191739], ""type"": ""Point""}","44.23283348191739,-76.48616882883476"
7703,20 CRANBROOK ST,Baseball Field,OUR LADY OF LOURDES ELEMENTARY SCHOOL BASEBALL FIELD,"{""coordinates"": [-76.56992119266229, 44.22053617022062], ""type"": ""Point""}","44.22053617022062,-76.56992119266229"
7704,346 COLLEGE ST,Baseball Field,COMPTON PARK BASEBALL FIELD,"{""coordinates"": [-76.51098229402396, 44.23419284679812], ""type"": ""Point""}","44.23419284679812,-76.51098229402396"
7906,50B ARCH ST,Queen's University,OLD MEDICAL BUILDING,"{""coordinates"": [-76.49305938085347, 44.22629667430757], ""type"": ""Point""}","44.22629667430757,-76.49305938085347"
7603,1098 2 HWY,Gallery,HEATHER HALL IMAGES,"{""coordinates"": [-76.41331604767291, 44.24889684022903], ""type"": ""Point""}","44.24889684022903,-76.41331604767291"
7909,9 ORCHARD ST,Boat Ramp,EMMA MARTIN PARK BOAT RAMP,"{""coordinates"": [-76.47965375727625, 44.242493880442964], ""type"": ""Point""}","44.242493880442964,-76.47965375727625"
7149,500 O'CONNOR DR,Emergency Response Facility,EMERGENCY OPERATIONS CENTRE (EOC),"{""coordinates"": [-76.56719733027741, 44.2592329671249], ""type"": ""Point""}","44.2592329671249,-76.56719733027741"
7448,49 PLACE D'ARMES,Government Centre,OHIP,"{""coordinates"": [-76.48087974773232, 44.23442662624809], ""type"": ""Point""}","44.23442662624809,-76.48087974773232"
7733,216 ONTARIO ST,Municipal Government Facility,KINGSTON CITY HALL,"{""coordinates"": [-76.48037108194615, 44.22985171691512], ""type"": ""Point""}","44.22985171691512,-76.48037108194615"
8035,1211 JOHN COUNTER BV,Municipal Government Facility,JCB BUILDING,"{""coordinates"": [-76.50858727645033, 44.25989193502332], ""type"": ""Point""}","44.25989193502332,-76.50858727645033"
7524,1180 WOODBINE RD,Baseball Field,WOODBINE PARK BASEBALL FIELD 1,"{""coordinates"": [-76.60440550613069, 44.258900005363756], ""type"": ""Point""}","44.258900005363756,-76.60440550613069"
7820,955 HUDSON DR,Baseball Field,HUDSON PARK BASEBALL FIELD,"{""coordinates"": [-76.58521687465746, 44.24427440814626], ""type"": ""Point""}","44.24427440814626,-76.58521687465746"
7821,1066 HUDSON DR,Baseball Field,BAYRIDGE PUBLIC SCHOOL BASEBALL FIELD 2,"{""coordinates"": [-76.592638432107, 44.248167868081126], ""type"": ""Point""}","44.248167868081126,-76.592638432107"
7525,53 FOURTH AVE,Splash Pad,RONALD LAVALLEE KIWANIS PARK SPLASH PAD,"{""coordinates"": [-76.50061635221137, 44.245764906124315], ""type"": ""Point""}","44.245764906124315,-76.50061635221137"
7605,53 YONGE ST,Boat Ramp,PORTSMOUTH OLYMPIC HARBOUR (BOAT RAMP 2),"{""coordinates"": [-76.51785913088777, 44.21770859012796], ""type"": ""Point""}","44.21770859012796,-76.51785913088777"
7606,70 CRAFTSMAN BLVD,Running Track,CFB NORTH FIELD TRACK,"{""coordinates"": [-76.45577613392622, 44.24766372631517], ""type"": ""Point""}","44.24766372631517,-76.45577613392622"
7607,1085 WOODBINE RD,Running Track,HOLY CROSS SECONDARY SCHOOL TRACK,"{""coordinates"": [-76.59662163034147, 44.25723097815636], ""type"": ""Point""}","44.25723097815636,-76.59662163034147"
7608,2100 UNITY RD,Running Track,ELGINBURG PUBLIC SCHOOL TRACK,"{""coordinates"": [-76.54102553992685, 44.31990432418603], ""type"": ""Point""}","44.31990432418603,-76.54102553992685"
7314,1180 WOODBINE RD,Beach Volleyball Court,WOODBINE PARK BEACH VOLLEYBALL 3,"{""coordinates"": [-76.60201611568736, 44.25892841052343], ""type"": ""Point""}","44.25892841052343,-76.60201611568736"
7912,,Town,KEMPTVILLE,"{""coordinates"": [-75.64700932762004, 45.0170300060173], ""type"": ""Point""}","45.0170300060173,-75.64700932762004"
7621,2 FORT HENRY DR,Museum,FORT HENRY NATIONAL HISTORIC SITE (MUSEUM),"{""coordinates"": [-76.4596167398651, 44.23093773033716], ""type"": ""Point""}","44.23093773033716,-76.4596167398651"
7328,77 SMITHFIELD CRES,Park,SMITHFIELD CRESCENT PARK,"{""coordinates"": [-76.53293048561231, 44.24906881115681], ""type"": ""Point""}","44.24906881115681,-76.53293048561231"
7450,29 QUEEN ST,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.48027732871681, 44.232379360478255], ""type"": ""Point""}","44.232379360478255,-76.48027732871681"
7154,680 MONTREAL ST,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.48737384788392, 44.241729987114255], ""type"": ""Point""}","44.241729987114255,-76.48737384788392"
7739,20 ESDON ST,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.4797524234592, 44.27129813750122], ""type"": ""Point""}","44.27129813750122,-76.4797524234592"
8037,648 MACDONALD DR,Energy Distribution,ELECTRICAL SUBSTATION,"{""coordinates"": [-76.50656489052234, 44.24473045057271], ""type"": ""Point""}","44.24473045057271,-76.50656489052234"
8104,1350 GARDINERS RD,Arena,INVISTA CENTRE,"{""coordinates"": [-76.56878380280892, 44.27539570721384], ""type"": ""Point""}","44.27539570721384,-76.56878380280892"
7527,1280 COVERDALE DR,Basketball Court,ROTARY PARK BASKETBALL,"{""coordinates"": [-76.60544569761878, 44.23763192444867], ""type"": ""Point""}","44.23763192444867,-76.60544569761878"
7230,140 RIDEAU ST,Basketball Court,RIVERVIEW PARK BASKETBALL COURT 1,"{""coordinates"": [-76.4831501097277, 44.23752156590246], ""type"": ""Point""}","44.23752156590246,-76.4831501097277"
7914,,Town,VERONA,"{""coordinates"": [-76.70283046908574, 44.48135808520129], ""type"": ""Point""}","44.48135808520129,-76.70283046908574"
7612,,Town,NEWBORO,"{""coordinates"": [-76.31901608271096, 44.65103369065989], ""type"": ""Point""}","44.65103369065989,-76.31901608271096"
7330,506 CONSERVATORY DR,Park,CONSERVATORY POND PARK,"{""coordinates"": [-76.58930932479885, 44.23507109902848], ""type"": ""Point""}","44.23507109902848,-76.58930932479885"
7331,1920 MAYVIEW DR,Park,MAYVIEW PARK,"{""coordinates"": [-76.55384705337126, 44.300451467191905], ""type"": ""Point""}","44.300451467191905,-76.55384705337126"
7333,146 GUTHRIE DR,Park,SNIDER PARK,"{""coordinates"": [-76.48178341488398, 44.27303935065027], ""type"": ""Point""}","44.27303935065027,-76.48178341488398"
7624,22 FAIRWAY HILLS CRES,Park,FAIRWAY HILLS,"{""coordinates"": [-76.5346734827933, 44.231631152878684], ""type"": ""Point""}","44.231631152878684,-76.5346734827933"
7369,16 BATH RD,Settlement Services,LINC,"{""coordinates"": [-76.512417243713, 44.24059425688666], ""type"": ""Point""}","44.24059425688666,-76.512417243713"
7372,41 DALGLEISH AV,Community Garden,MACLEAN PARK COMMUNITY GARDEN,"{""coordinates"": [-76.45546347220525, 44.26035517824744], ""type"": ""Point""}","44.26035517824744,-76.45546347220525"
7647,284 EARL ST,Swimming Pool - Private,QUEEN'S UNIVERSITY AQUATICS AND RECREATION CENTRE (ARC) (SWIMMING POOL),"{""coordinates"": [-76.49419782028566, 44.22936416625316], ""type"": ""Point""}","44.22936416625316,-76.49419782028566"
7530,1020 LANCASTER DR,Basketball Court,LANCASTER DRIVE PUBLIC SCHOOL BASKETBALL COURT,"{""coordinates"": [-76.59708052865805, 44.2552409766712], ""type"": ""Point""}","44.2552409766712,-76.59708052865805"
7234,361 ROOSEVELT DR,Basketball Court,J R HENDERSON PUBLIC SCHOOL BASKETBALL COURT 1,"{""coordinates"": [-76.57634444560678, 44.22867211883871], ""type"": ""Point""}","44.22867211883871,-76.57634444560678"
7236,705 DIVISION ST,Police Station,KINGSTON POLICE HEADQUARTERS,"{""coordinates"": [-76.49547618627479, 44.251265499334515], ""type"": ""Point""}","44.251265499334515,-76.49547618627479"
8107,412 RIDEAU ST,Soccer Field,KATINGS SOCCER FIELD,"{""coordinates"": [-76.4853864460468, 44.24424159855449], ""type"": ""Point""}","44.24424159855449,-76.4853864460468"
7917,216 ONTARIO ST,Outdoor Rink (Staffed),SPRINGER MARKET SQUARE SKATING RINK,"{""coordinates"": [-76.481048875075, 44.2300785289073], ""type"": ""Point""}","44.2300785289073,-76.481048875075"
7322,201 CONACHER DR,Outdoor Rink (Unstaffed),MARKERS ACRES PARK,"{""coordinates"": [-76.48950960770034, 44.26711954209221], ""type"": ""Point""}","44.26711954209221,-76.48950960770034"
7132,HWY 15/ROSE ABBEY DR,Trail Access,GREENWOOD PARK TRAIL,"{""coordinates"": [-76.45166073679958, 44.26825403825082], ""type"": ""Point""}","44.26825403825082,-76.45166073679958"
7706,23 ONTARIO ST,Parking Lot,PUMP HOUSE LOT (STEAM MUSEUM) PARKING LOT,"{""coordinates"": [-76.48501404889527, 44.22386335467661], ""type"": ""Point""}","44.22386335467661,-76.48501404889527"
7335,4140 BATH RD,Park,COLLINS BAY OPEN SPACE,"{""coordinates"": [-76.61776791805342, 44.23731845233676], ""type"": ""Point""}","44.23731845233676,-76.61776791805342"
7339,692 BAGOT ST,Park,MEGAFFIN PARK & COOK BROS YC,"{""coordinates"": [-76.48693390230042, 44.242418815190305], ""type"": ""Point""}","44.242418815190305,-76.48693390230042"
7340,715 TRUMAN DR,Park,HILLVIEW PARK,"{""coordinates"": [-76.59948252952344, 44.24603153236437], ""type"": ""Point""}","44.24603153236437,-76.59948252952344"
7928,900 HENDERSON BLVD,Park,JIM BEATTIE PARK,"{""coordinates"": [-76.58253101611616, 44.228124923666826], ""type"": ""Point""}","44.228124923666826,-76.58253101611616"
7929,8 RIVERSIDE DR,Park,MILTON LOOKOUT PARK,"{""coordinates"": [-76.38310308628111, 44.256606725523156], ""type"": ""Point""}","44.256606725523156,-76.38310308628111"
7930,623 KING ST,Park,ABERDEEN PARK,"{""coordinates"": [-76.51659364766714, 44.22117619299791], ""type"": ""Point""}","44.22117619299791,-76.51659364766714"
7972,520 KINGSDALE AVE,Retirement Residence,KINGSDALE CHATEAU,"{""coordinates"": [-76.5483185616193, 44.24526035962329], ""type"": ""Point""}","44.24526035962329,-76.5483185616193"
7975,3766 HWY 15,Penitentiary,JOYCEVILLE INSTITUTION,"{""coordinates"": [-76.35145639791938, 44.35840459809729], ""type"": ""Point""}","44.35840459809729,-76.35145639791938"
8109,480 PORTSMOUTH AVE,Soccer Field,MCCULLOUGH SOCCER FIELD (NORTH),"{""coordinates"": [-76.53020855636812, 44.2370497635852], ""type"": ""Point""}","44.2370497635852,-76.53020855636812"
8011,285 KING ST E,Parking Lot,FOUR POINTS SHERATON LOT,"{""coordinates"": [-76.48169958466087, 44.22931634282044], ""type"": ""Point""}","44.22931634282044,-76.48169958466087"
7137,63 BARRACK ST,Parking Lot,BARRACK LOT,"{""coordinates"": [-76.48129910931654, 44.23360857772125], ""type"": ""Point""}","44.23360857772125,-76.48129910931654"
8013,279 WELLINGTON ST,Parking Lot,OHIP LOT,"{""coordinates"": [-76.48051838751654, 44.234973507389206], ""type"": ""Point""}","44.234973507389206,-76.48051838751654"
7434,1214 TRAILHEAD PL,Park,MARSHLANDS CONSERVATION AREA & TRAILS,"{""coordinates"": [-76.5411168290246, 44.22804272431263], ""type"": ""Point""}","44.22804272431263,-76.5411168290246"
7931,70 LAKESHORE BLVD,Park,EVERITT PARK,"{""coordinates"": [-76.57601017105608, 44.21229012056115], ""type"": ""Point""}","44.21229012056115,-76.57601017105608"
7629,53 YONGE ST,Park,PORTSMOUTH OLYMPIC HARBOUR (PARK),"{""coordinates"": [-76.51730622275493, 44.219335501429576], ""type"": ""Point""}","44.219335501429576,-76.51730622275493"
7633,905 BRODIE AVE,Park,BRODIE PARK,"{""coordinates"": [-76.58387785672392, 44.22083724880424], ""type"": ""Point""}","44.22083724880424,-76.58387785672392"
7674,53 YONGE ST,Monument,TETRAHEDRON OLYMPIC MONUMENT,"{""coordinates"": [-76.51610825437487, 44.217594224583486], ""type"": ""Point""}","44.217594224583486,-76.51610825437487"
7675,1 KING ST,Monument,CROSS OF SACRIFICE WAR MEMORIAL,"{""coordinates"": [-76.49133401822934, 44.22236922415115], ""type"": ""Point""}","44.22236922415115,-76.49133401822934"
7405,23 ONTARIO ST,Monument,PHOEBE STEAM MONUMENT,"{""coordinates"": [-76.48433572428748, 44.22406077495906], ""type"": ""Point""}","44.22406077495906,-76.48433572428748"
7979,33 BAGOT ST,Monument,CITY PARK CANON (RCHA 1),"{""coordinates"": [-76.48975208362013, 44.22357809268875], ""type"": ""Point""}","44.22357809268875,-76.48975208362013"
7980,68 CLARENCE ST,Monument,BOUCHER PARK WW1 ARTILLERY MEMORIAL,"{""coordinates"": [-76.48264773430229, 44.22980063904863], ""type"": ""Point""}","44.22980063904863,-76.48264773430229"
7435,1641 PERTH RD,Park,LITTLE CATARAQUI CREEK CONSERVATION AREA,"{""coordinates"": [-76.53870355344924, 44.24979862494452], ""type"": ""Point""}","44.24979862494452,-76.53870355344924"
7139,303 YORK ST,Washroom,KINGSTON MEMORIAL CENTRE WASHROOM,"{""coordinates"": [-76.5002329188366, 44.23933573583488], ""type"": ""Point""}","44.23933573583488,-76.5002329188366"
7935,156 MONTREAL ST,Park,HILLSIDE PARK,"{""coordinates"": [-76.48552707773464, 44.23632703686583], ""type"": ""Point""}","44.23632703686583,-76.48552707773464"
7346,245 ELMWOOD ST,Park,ELMWOOD PARK,"{""coordinates"": [-76.52445069859078, 44.242091163663815], ""type"": ""Point""}","44.242091163663815,-76.52445069859078"
7939,755 BAYRIDGE DR,Park,BAYRIDGE PARK,"{""coordinates"": [-76.59149811260144, 44.24781003464608], ""type"": ""Point""}","44.24781003464608,-76.59149811260144"
7349,487 BROCK ST,Park,VICTORIA PARK,"{""coordinates"": [-76.49896331837229, 44.233107292393406], ""type"": ""Point""}","44.233107292393406,-76.49896331837229"
7678,61 ONTARIO ST,Monument,BUOY MONUMENT (NAVY MEMORIAL PARK),"{""coordinates"": [-76.48395122887388, 44.225390503394124], ""type"": ""Point""}","44.225390503394124,-76.48395122887388"
7409,151 ORDNANCE ST,Monument,MCBURNEY PARK CANNON,"{""coordinates"": [-76.4883269713707, 44.2351606469935], ""type"": ""Point""}","44.2351606469935,-76.4883269713707"
7984,1 KING ST,Monument,FORT FRONTENAC HERITAGE PLAQUE,"{""coordinates"": [-76.48961947291835, 44.22297982360783], ""type"": ""Point""}","44.22297982360783,-76.48961947291835"
7411,211ONTARIO ST,Monument,CONFEDERATION PARK (KINGSTON SINCE 1846) PLAQUE,"{""coordinates"": [-76.48014727844244, 44.229604759203454], ""type"": ""Point""}","44.229604759203454,-76.48014727844244"
7985,1 THE TRAGICALLY HIP WY,Monument,FORT FRONTENAC HISTORIC PLAQUE,"{""coordinates"": [-76.47915370519745, 44.233684469161034], ""type"": ""Point""}","44.233684469161034,-76.47915370519745"
7834,251 MCMAHON AVE,Soccer Field,LORD STRATHCONA PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.52206904598623, 44.25088415468667], ""type"": ""Point""}","44.25088415468667,-76.52206904598623"
7244,1255 BIRCHWOOD DR,Soccer Field,CATARAQUI WOODS PUBLIC SCHOOL (SOCCER FIELD),"{""coordinates"": [-76.58137133205726, 44.26746544711523], ""type"": ""Point""}","44.26746544711523,-76.58137133205726"
7835,234 NORMAN ROGERS DR,Soccer Field,ST. THOMAS MORE ELEMENTARY SCHOOL SOCCER FIELD 1,"{""coordinates"": [-76.52340225151366, 44.233619944043475], ""type"": ""Point""}","44.233619944043475,-76.52340225151366"
7537,30 CANAL DU NORD DR,Soccer Field,CANADIAN FORCES BASE KINGSTON SOCCER FIELD,"{""coordinates"": [-76.43392831627799, 44.23788768662611], ""type"": ""Point""}","44.23788768662611,-76.43392831627799"
